場號,部門,客戶代碼,銷售別,銷售日期,實售總頭數,合計市場磅重,實售總金額,銷售廠號,異動日期,建檔者日期,豬類
66,61,7079,70,2016-04-13,100,9321.6,750127,08,2016-04-28,2016-04-20,44
66,61,4891,41,2016-04-19,10,1387.5,77058,25,2016-04-22,2016-04-22,46
66,61,4891,40,2016-04-19,40,5197,351130,25,2016-04-22,2016-04-22,44
66,61,4882,40,2016-04-20,50,5708,398148,25,2016-04-22,2016-04-22,44
66,61,4882,40,2016-04-21,50,5872.5,407647,25,2016-04-23,2016-04-23,44
66,61,4892,40,2016-04-23,50,6286.5,420971,25,2016-04-26,2016-04-26,44
66,61,4891,40,2016-04-22,50,6247,427102,25,2016-04-26,2016-04-26,44
66,61,4891,40,2016-04-21,42,5493.5,379292,25,2016-04-26,2016-04-26,44
66,61,4891,41,2016-04-21,8,1094,60725,25,2016-04-26,2016-04-26,46
66,61,0999,41,2016-04-28,18,920,50025,66,2016-04-29,2016-04-29,44
66,61,0999,41,2016-04-28,27,4750,209993,66,2016-04-29,2016-04-29,46
66,61,4887,40,2016-05-04,50,6491.8,461646,15,2016-05-13,2016-05-13,44
66,61,4887,40,2016-05-10,50,6423.8,479137,15,2016-05-13,2016-05-13,44
66,61,4884,40,2016-05-04,50,6389.6,454252,15,2016-05-13,2016-05-13,44
66,61,4884,40,2016-05-10,50,6375.2,467105,15,2016-05-13,2016-05-13,44
66,61,4892,40,2016-05-11,50,6493,460586,25,2016-05-13,2016-05-13,44
66,61,4891,40,2016-05-03,50,6618,432535,25,2016-05-13,2016-05-13,44
66,61,4891,40,2016-05-09,50,6406.5,428492,25,2016-05-13,2016-05-13,44
66,61,4882,40,2016-05-02,50,5998,419326,25,2016-05-13,2016-05-13,44
66,61,4882,40,2016-05-07,50,5909,425256,25,2016-05-13,2016-05-13,44
66,61,4882,40,2016-05-09,50,6065.5,425169,25,2016-05-13,2016-05-13,44
66,61,4882,40,2016-05-11,50,5920.5,426213,25,2016-05-13,2016-05-13,44
66,61,4884,40,2016-05-12,50,6479.2,455127,15,2016-05-16,2016-05-16,44
66,61,4892,40,2016-05-12,50,6433,482318,25,2016-05-16,2016-05-16,44
66,61,7079,70,2016-05-10,100,9275,758949,08,2016-05-26,2016-05-19,44
66,61,4891,41,2016-05-16,10,1339,86863,25,2016-05-20,2016-05-20,46
66,61,4891,40,2016-05-16,40,5437,396305,25,2016-05-20,2016-05-20,44
66,61,4887,40,2016-05-18,50,6656,492241,15,2016-05-21,2016-05-20,44
66,61,4892,40,2016-05-17,50,6208.5,467865,25,2016-05-20,2016-05-20,44
66,61,4884,40,2016-05-18,50,5924.8,437869,15,2016-05-20,2016-05-20,44
66,61,4892,40,2016-05-19,50,6271.5,476975,25,2016-05-23,2016-05-23,44
66,61,4882,40,2016-05-19,49,5795,436758,25,2016-05-23,2016-05-23,44
66,61,7079,70,2016-05-17,100,9432.3,780844,08,2016-05-27,2016-05-23,44
66,61,4891,40,2016-05-23,42,5520.5,405535,25,2016-05-26,2016-05-25,44
66,61,4891,41,2016-05-23,8,1002.5,68960,25,2016-05-25,2016-05-25,46
66,61,4884,40,2016-05-23,50,6330.2,470249,15,2016-05-25,2016-05-25,44
66,61,4887,40,2016-05-23,50,6462,484178,15,2016-05-25,2016-05-25,44
66,61,0999,41,2016-05-25,32,5160,227402,66,2016-05-26,2016-05-26,46
66,61,0999,41,2016-05-25,12,540,31124,66,2016-05-26,2016-05-26,44
66,61,4887,40,2016-05-25,50,6386.8,461049,15,2016-05-27,2016-05-27,44
66,61,4884,40,2016-05-25,50,6358.6,482524,15,2016-05-27,2016-05-27,44
66,61,4882,40,2016-05-25,50,5709.5,421107,25,2016-05-27,2016-05-27,44
66,61,4887,40,2016-06-01,50,6249.2,449195,15,2016-06-10,2016-06-10,44
66,61,4884,40,2016-06-01,49,6048.8,449550,15,2016-06-10,2016-06-10,44
66,61,4882,40,2016-06-03,50,6035,444074,25,2016-06-10,2016-06-10,44
66,61,4891,40,2016-06-02,50,6398.5,456381,25,2016-06-10,2016-06-10,44
66,61,4891,41,2016-06-06,7,822,52037,25,2016-06-10,2016-06-10,46
66,61,4891,40,2016-06-06,43,5532.5,409209,25,2016-06-10,2016-06-10,44
66,61,4882,40,2016-06-07,50,5953.5,451668,25,2016-06-10,2016-06-10,44
66,61,7079,70,2016-06-07,100,9298.8,784864,08,2016-06-28,2016-06-14,44
66,61,4887,40,2016-06-13,50,6529.2,466038,15,2016-06-17,2016-06-17,44
66,61,4884,40,2016-06-13,50,6208.2,485260,15,2016-06-17,2016-06-17,44
66,61,4892,40,2016-06-14,50,6132.5,469911,25,2016-06-17,2016-06-17,44
66,61,4882,40,2016-06-15,50,5924.5,451737,25,2016-06-17,2016-06-17,44
66,61,0999,41,2016-06-16,40,7610,374725,66,2016-06-17,2016-06-17,45
66,61,4882,40,2016-06-16,50,5648.5,432267,25,2016-06-20,2016-06-20,44
66,61,4882,40,2016-06-17,50,5633,430749,25,2016-06-20,2016-06-20,44
66,61,4892,40,2016-06-17,50,6314.5,520202,25,2016-06-20,2016-06-20,44
66,61,4887,40,2016-06-16,50,6313,478097,15,2016-06-20,2016-06-20,44
66,61,4884,40,2016-06-16,50,6339.6,459449,15,2016-06-20,2016-06-20,44
66,61,4887,40,2016-06-20,50,6208.4,496829,15,2016-06-22,2016-06-22,44
66,61,4891,40,2016-06-14,45,5870,440209,25,2016-06-22,2016-06-22,44
66,61,4891,41,2016-06-14,5,745.5,51347,25,2016-06-22,2016-06-22,46
66,61,7079,70,2016-06-21,100,9123.5,803093,08,2016-06-28,2016-06-22,44
66,61,4884,40,2016-06-20,50,6096,470197,15,2016-06-25,2016-06-25,44
66,61,4884,40,2016-06-22,50,5991,456705,15,2016-06-25,2016-06-25,44
66,61,4887,40,2016-06-22,50,6166.6,490837,15,2016-06-25,2016-06-25,44
66,61,4892,40,2016-06-21,50,6066.5,455632,25,2016-06-25,2016-06-25,44
66,61,4891,40,2016-06-21,50,6378.5,489685,25,2016-06-25,2016-06-25,44
66,61,4891,40,2016-06-22,50,6174.5,472463,25,2016-06-25,2016-06-25,44
66,61,4882,40,2016-06-23,50,5831,421772,25,2016-06-25,2016-06-25,44
66,61,4883,41,2016-07-11,31,6506.5,272214,35,2016-07-13,2016-07-13,45
66,61,4887,40,2016-07-04,50,6287.6,491052,15,2016-07-15,2016-07-15,44
66,61,4887,40,2016-07-07,50,6049.6,486069,15,2016-07-15,2016-07-15,44
66,61,4887,40,2016-07-11,50,6274.6,502624,15,2016-07-15,2016-07-15,44
66,61,4884,40,2016-07-04,50,6098.2,478553,15,2016-07-15,2016-07-15,44
66,61,4884,40,2016-07-07,50,6136.8,476941,15,2016-07-15,2016-07-15,44
66,61,4884,40,2016-07-11,50,5998.6,464853,15,2016-07-15,2016-07-15,44
66,61,4892,40,2016-07-06,50,6120.5,478037,25,2016-07-15,2016-07-15,44
66,61,4892,40,2016-07-13,50,6012,479177,25,2016-07-15,2016-07-15,44
66,61,4882,40,2016-07-02,50,5634.5,432946,25,2016-07-15,2016-07-15,44
66,61,4882,40,2016-07-09,50,5730.5,449906,25,2016-07-15,2016-07-15,44
66,61,4882,40,2016-07-12,50,5545,428238,25,2016-07-15,2016-07-15,44
66,61,4883,41,2016-07-14,27,5950,247945,35,2016-07-15,2016-07-15,46
66,61,7079,70,2016-07-12,100,9133.8,836734,08,2016-07-29,2016-07-15,44
66,61,4887,40,2016-07-14,50,5941.4,474905,15,2016-07-20,2016-07-20,44
66,61,4884,40,2016-07-14,45,5423,424680,15,2016-07-20,2016-07-20,44
66,61,4884,40,2016-07-18,45,5224.4,396104,15,2016-07-20,2016-07-20,44
66,61,0999,41,2016-07-20,7,770,26112,66,2016-07-21,2016-07-21,46
66,61,0999,41,2016-07-20,16,560,31988,66,2016-07-21,2016-07-21,44
66,61,7079,70,2016-07-19,100,9003.9,820128,08,2016-07-29,2016-07-21,44
66,61,4892,40,2016-07-18,49,5856.5,467808,25,2016-07-22,2016-07-22,44
66,61,4891,40,2016-07-06,45,5416.5,431748,25,2016-07-22,2016-07-22,44
66,61,4891,41,2016-07-06,5,737.5,49395,25,2016-07-22,2016-07-22,46
66,61,4883,41,2016-07-18,27,5857,238739,35,2016-07-22,2016-07-22,46
66,61,4891,40,2016-07-13,50,5950,482745,25,2016-07-22,2016-07-22,44
66,61,4891,40,2016-07-19,50,5977.5,467391,25,2016-07-22,2016-07-22,44
66,61,4884,40,2016-07-20,45,5077.6,390431,15,2016-07-25,2016-07-25,44
66,61,4892,40,2016-07-20,50,5772,443563,25,2016-07-25,2016-07-25,44
66,61,4882,40,2016-07-16,50,5632,440523,25,2016-07-25,2016-07-25,44
66,61,4882,40,2016-07-19,50,5527,429227,25,2016-07-25,2016-07-25,44
66,61,4882,40,2016-07-25,50,5522,411660,25,2016-07-27,2016-07-27,44
66,61,4891,40,2016-07-26,39,4540.5,344974,25,2016-07-28,2016-07-28,44
66,61,4891,41,2016-07-26,11,1544.5,96796,25,2016-07-28,2016-07-28,46
66,61,7079,70,2016-08-09,99,8948.1,778731,08,2016-08-29,2016-08-11,44
66,61,4883,41,2016-08-01,27,5766,231832,35,2016-08-12,2016-08-12,46
66,61,4883,41,2016-08-11,24,5403.5,218006,35,2016-08-12,2016-08-12,46
66,61,4887,40,2016-08-02,50,5915.4,434426,15,2016-08-15,2016-08-15,44
66,61,4884,40,2016-08-02,50,5869.8,435300,15,2016-08-15,2016-08-15,44
66,61,4892,40,2016-08-04,50,5787,417122,25,2016-08-15,2016-08-15,44
66,61,4892,40,2016-08-10,50,5699.5,400902,25,2016-08-15,2016-08-15,44
66,61,4892,40,2016-08-13,50,5934,451496,25,2016-08-16,2016-08-16,44
66,61,4887,40,2016-08-11,50,5714,411293,15,2016-08-16,2016-08-16,44
66,61,4891,41,2016-08-03,13,1912.5,123802,25,2016-08-16,2016-08-16,46
66,61,4891,40,2016-08-03,37,4608,340969,25,2016-08-16,2016-08-16,44
66,61,4891,40,2016-08-10,50,5873.5,422664,25,2016-08-16,2016-08-16,44
66,61,4891,40,2016-08-15,50,5854.5,450773,25,2016-08-16,2016-08-16,44
66,61,4907,40,2016-08-15,100,11018.5,857792,15,2016-08-25,2016-08-25,44
66,61,4887,40,2016-08-23,50,6090.8,445442,15,2016-08-25,2016-08-25,44
66,61,4891,41,2016-08-22,12,1596.5,108154,25,2016-08-25,2016-08-25,46
66,61,4891,40,2016-08-22,38,4767,352692,25,2016-08-25,2016-08-25,44
66,61,4892,40,2016-08-20,50,5767.5,449644,25,2016-08-25,2016-08-25,44
66,61,7079,70,2016-08-23,100,9131.7,803918,08,2016-08-30,2016-08-25,44
66,61,4887,40,2016-08-24,50,6017,437915,15,2016-08-26,2016-08-26,44
66,61,4883,41,2016-08-25,27,5570.5,225687,35,2016-08-29,2016-08-26,46
66,61,4884,40,2016-08-24,50,5694.6,418926,15,2016-08-26,2016-08-26,44
66,61,0999,41,2016-09-06,12,1360,42861,66,2016-09-08,2016-09-08,46
66,61,4887,40,2016-09-02,50,5795.6,426634,15,2016-09-09,2016-09-09,44
66,61,4884,40,2016-09-02,50,5907.8,432771,15,2016-09-09,2016-09-09,44
66,61,4884,40,2016-09-06,50,5636.6,418041,15,2016-09-09,2016-09-09,44
66,61,4887,40,2016-09-06,50,5980,436879,15,2016-09-09,2016-09-09,44
66,61,4892,40,2016-09-03,50,5740,411371,25,2016-09-09,2016-09-09,44
66,61,4887,40,2016-09-08,50,6096.6,443299,15,2016-09-12,2016-09-12,44
66,61,4884,40,2016-09-08,50,5737.8,412470,15,2016-09-12,2016-09-12,44
66,61,4892,40,2016-09-07,50,5885,426498,25,2016-09-12,2016-09-12,44
66,61,4891,41,2016-09-05,11,1446,99469,25,2016-09-12,2016-09-12,46
66,61,4891,40,2016-09-05,39,4980.5,377777,25,2016-09-12,2016-09-12,44
66,61,4891,41,2016-09-07,4,471,31131,25,2016-09-12,2016-09-12,46
66,61,4891,40,2016-09-07,46,5636.5,410263,25,2016-09-30,2016-09-12,44
66,61,4885,40,2016-09-05,50,5713,405341,25,2016-09-13,2016-09-13,44
66,61,4891,40,2016-09-09,50,5971.5,434224,25,2016-09-13,2016-09-13,44
66,61,4883,41,2016-09-01,27,6162,246239,35,2016-09-13,2016-09-13,45
66,61,7079,70,2016-09-13,100,9074,751554,08,2016-09-21,2016-09-19,44
66,61,7079,70,2016-09-22,100,9175.6,787334,08,2016-09-30,2016-09-23,44
66,61,4885,40,2016-09-12,50,5570,404991,25,2016-09-25,2016-09-25,44
66,61,4885,40,2016-09-14,50,5724.5,427657,25,2016-09-25,2016-09-25,44
66,61,4885,40,2016-09-24,50,5855.5,423845,25,2016-09-29,2016-09-25,44
66,61,4884,40,2016-09-21,50,6047.6,445976,15,2016-09-28,2016-09-28,44
66,61,4887,40,2016-09-21,50,6280.8,447907,15,2016-09-28,2016-09-28,44
66,61,4892,40,2016-09-20,50,6022,441009,25,2016-09-28,2016-09-28,44
66,61,4892,40,2016-09-22,50,5688.5,408865,25,2016-09-28,2016-09-28,44
66,61,4891,40,2016-09-13,50,5859,417309,25,2016-09-29,2016-09-29,44
66,61,4891,40,2016-09-19,50,6035.5,434893,25,2016-09-29,2016-09-29,44
66,61,4891,40,2016-09-23,50,5920.5,427469,25,2016-09-29,2016-09-29,44
66,61,4891,40,2016-09-20,46,5502,413023,25,2016-09-29,2016-09-29,44
66,61,4891,41,2016-09-20,4,663.5,40237,25,2016-09-29,2016-09-29,46
66,61,4883,41,2016-09-22,27,6310,240437,35,2016-09-29,2016-09-29,45
66,61,4891,40,2016-09-29,50,5934,429425,25,2016-09-30,2016-09-30,44
66,61,4883,41,2016-09-26,27,6349.5,207514,35,2016-09-30,2016-09-30,46
66,61,4883,41,2016-09-29,26,5895,197189,35,2016-09-30,2016-09-30,46
66,61,4887,40,2016-10-04,50,6112,429619,15,2016-10-08,2016-10-08,44
66,61,4884,40,2016-10-05,50,5813.6,418276,15,2016-10-08,2016-10-08,44
66,61,4892,40,2016-10-06,50,6176,439618,25,2016-10-08,2016-10-08,44
66,61,4891,41,2016-10-06,8,1213,73490,25,2016-10-08,2016-10-08,46
66,61,4891,40,2016-10-06,42,5418,395028,25,2016-10-08,2016-10-08,44
66,61,4882,40,2016-10-03,50,5890.5,410935,25,2016-10-08,2016-10-08,44
66,61,4885,40,2016-10-03,50,5959.5,427150,25,2016-10-11,2016-10-11,44
66,61,4883,41,2016-10-10,26,5754.5,207883,35,2016-10-12,2016-10-12,46
66,61,4882,40,2016-10-10,50,5889.5,420513,25,2016-10-14,2016-10-14,44
66,61,4884,40,2016-10-12,50,6082.6,445415,15,2016-10-14,2016-10-14,44
66,61,4892,40,2016-10-11,50,6267,445222,25,2016-10-14,2016-10-14,44
66,61,4891,41,2016-10-11,9,1177,78822,25,2016-10-14,2016-10-14,46
66,61,4891,40,2016-10-11,41,5449,407604,25,2016-10-14,2016-10-14,44
66,61,4887,40,2016-10-12,50,6217.8,453434,15,2016-10-21,2016-10-14,44
66,61,4907,40,2016-10-11,100,12060.5,904849,15,2016-10-18,2016-10-18,44
66,61,4882,40,2016-10-14,50,5709,396966,25,2016-10-18,2016-10-18,44
66,61,4885,40,2016-10-15,100,11608.5,810705,25,2016-10-20,2016-10-20,44
66,61,4887,40,2016-10-17,50,6134.4,448302,15,2016-10-21,2016-10-21,44
66,61,4884,40,2016-10-17,50,5892.6,432852,15,2016-10-21,2016-10-21,44
66,61,4892,40,2016-10-18,50,5887,413193,25,2016-10-21,2016-10-21,44
66,61,4891,40,2016-10-14,50,6256,453708,25,2016-10-21,2016-10-21,44
66,61,4891,40,2016-10-18,50,6226.5,442117,25,2016-10-21,2016-10-21,44
66,61,4887,40,2016-10-19,50,6314.8,455081,15,2016-10-21,2016-10-21,44
66,61,4884,40,2016-10-19,50,5762.8,412029,15,2016-10-21,2016-10-21,44
66,61,4883,41,2016-10-17,27,6341,228536,35,2016-10-21,2016-10-21,46
66,61,7079,70,2016-10-13,100,9469.2,789048,08,2016-10-27,2016-10-24,44
66,61,4887,40,2016-10-21,48,5872.8,435792,15,2016-10-25,2016-10-25,44
66,61,4884,40,2016-10-21,50,5831.2,421528,15,2016-10-25,2016-10-25,44
66,61,4891,40,2016-10-21,50,6228.5,435048,25,2016-10-26,2016-10-26,44
66,61,4882,40,2016-10-24,50,5575,393889,25,2016-10-26,2016-10-26,44
66,61,4892,40,2016-10-25,50,5812.5,409138,25,2016-10-26,2016-10-26,44
66,61,4891,40,2016-10-25,50,6054.5,430751,25,2016-10-26,2016-10-26,44
66,61,4885,40,2016-10-19,100,11423,786222,25,2016-10-27,2016-10-27,44
66,61,4885,40,2016-10-22,50,5776,426947,25,2016-10-27,2016-10-27,44
66,61,4883,41,2016-10-27,27,5875,218322,35,2016-10-28,2016-10-28,46
66,61,7079,70,2016-11-01,100,9264.2,771877,08,2016-11-09,2016-11-08,44
66,61,4887,40,2016-11-01,50,6024.4,434182,15,2016-11-08,2016-11-08,44
66,61,4887,40,2016-11-04,50,6008,446784,15,2016-11-08,2016-11-08,44
66,61,4884,40,2016-11-01,50,6091.8,433875,15,2016-11-08,2016-11-08,44
66,61,4884,40,2016-11-04,50,5781.4,421105,15,2016-11-08,2016-11-08,44
66,61,4892,40,2016-11-03,50,5959,427426,25,2016-11-08,2016-11-08,44
66,61,4883,41,2016-11-07,27,5990,220063,35,2016-11-09,2016-11-09,46
66,61,4891,40,2016-11-03,50,6123,439715,25,2016-11-09,2016-11-09,44
66,61,4884,40,2016-11-08,50,5757.2,428011,15,2016-11-11,2016-11-11,44
66,61,4887,40,2016-11-08,50,6232.8,461789,15,2016-11-11,2016-11-11,44
66,61,4892,40,2016-11-09,50,5640,401505,25,2016-11-11,2016-11-11,44
66,61,7079,70,2016-11-10,100,9317.8,795250,08,2016-11-15,2016-11-11,44
66,61,4885,40,2016-11-01,50,5926,427471,25,2016-11-26,2016-11-16,44
66,61,4891,40,2016-11-09,44,5626,410706,25,2016-11-16,2016-11-16,44
66,61,4891,41,2016-11-09,6,982.5,59951,25,2016-11-16,2016-11-16,46
66,61,4891,40,2016-11-11,44,5536,421751,25,2016-11-16,2016-11-16,44
66,61,4891,41,2016-11-11,6,760,53924,25,2016-11-16,2016-11-16,46
66,61,4882,40,2016-11-10,50,5597.5,399250,25,2016-11-16,2016-11-16,44
66,61,4885,40,2016-11-14,50,5582,414373,25,2016-11-16,2016-11-16,44
66,61,4884,40,2016-11-14,50,5899.4,445486,15,2016-11-16,2016-11-16,44
66,61,4887,40,2016-11-14,50,6156.6,464441,15,2016-11-18,2016-11-18,44
66,61,4892,40,2016-11-16,50,5814.5,426575,25,2016-11-18,2016-11-18,44
66,61,4884,40,2016-11-17,50,5594.4,405654,15,2016-11-19,2016-11-19,44
66,61,4887,40,2016-11-17,50,5983,439486,15,2016-11-19,2016-11-19,44
66,61,4891,40,2016-11-16,50,6089.5,442328,25,2016-11-22,2016-11-22,44
66,61,4891,40,2016-11-18,50,6129.5,438554,25,2016-11-22,2016-11-22,44
66,61,4883,41,2016-11-17,27,5585.5,207894,35,2016-11-22,2016-11-22,46
66,61,4884,40,2016-11-21,50,5563.6,380246,15,2016-11-23,2016-11-23,44
66,61,4887,40,2016-11-21,50,5987.8,430708,15,2016-11-23,2016-11-23,44
66,61,7079,70,2016-11-22,100,9415.1,810077,08,2016-11-28,2016-11-23,44
66,61,4891,40,2016-11-23,49,6276,444412,25,2016-11-25,2016-11-25,44
66,61,4892,40,2016-11-24,50,5908,427057,25,2016-11-27,2016-11-27,44
66,61,4891,40,2016-11-24,43,5271.5,379157,25,2016-11-27,2016-11-27,44
66,61,4891,41,2016-11-24,7,1132,70787,25,2016-11-27,2016-11-27,46
66,61,4882,40,2016-11-25,50,5506,393391,25,2016-11-27,2016-11-27,44
66,61,4883,41,2016-11-28,27,6232,239735,35,2016-11-29,2016-11-29,46
66,61,4884,40,2016-12-05,50,6131,472714,15,2016-12-09,2016-12-09,44
66,61,4887,40,2016-12-05,50,6327.6,482619,15,2016-12-09,2016-12-09,44
66,61,4892,40,2016-12-01,50,6055.5,440849,25,2016-12-09,2016-12-09,44
66,61,4892,40,2016-12-07,50,6037,453489,25,2016-12-09,2016-12-09,44
66,61,4882,40,2016-12-09,50,5633,427277,25,2016-12-13,2016-12-13,44
66,61,4882,40,2016-12-08,50,5716.5,427817,25,2016-12-13,2016-12-13,44
66,61,4887,40,2016-12-08,50,6312.2,490610,15,2016-12-13,2016-12-13,44
66,61,4884,40,2016-12-08,50,6223.2,461490,15,2016-12-13,2016-12-13,44
66,61,4891,41,2016-12-07,6,866,50406,25,2016-12-13,2016-12-13,46
66,61,4891,40,2016-12-07,44,5529,408921,25,2016-12-13,2016-12-13,44
66,61,4884,40,2016-12-12,49,5920.4,447797,15,2016-12-14,2016-12-13,44
66,61,4887,40,2016-12-12,50,6006,458629,15,2016-12-14,2016-12-13,44
66,61,4885,40,2016-12-06,50,6136,456127,25,2016-12-14,2016-12-14,44
66,61,4883,41,2016-12-12,27,6394,259646,35,2016-12-14,2016-12-14,46
66,61,7079,70,2016-12-13,100,9435.7,842105,08,2016-12-28,2016-12-14,44
66,61,4892,40,2016-12-14,50,6075.5,468970,25,2016-12-19,2016-12-19,44
66,61,4891,40,2016-12-14,49,6073.5,451610,25,2016-12-23,2016-12-19,44
66,61,4883,41,2016-12-19,27,5875,247692,35,2016-12-21,2016-12-21,46
66,61,7079,70,2016-12-20,100,9512.4,856938,08,2016-12-28,2016-12-21,44
66,61,4885,40,2016-12-20,50,5746,454610,25,2016-12-23,2016-12-23,44
66,61,4887,40,2016-12-19,50,6438.2,506583,15,2016-12-25,2016-12-25,44
66,61,4884,40,2016-12-19,50,5933.8,467636,15,2016-12-25,2016-12-25,44
66,61,4882,40,2016-12-16,50,5882,456699,25,2016-12-25,2016-12-25,44
66,61,4891,40,2016-12-20,49,5972,483175,25,2016-12-25,2016-12-25,44
66,61,4892,40,2016-12-22,50,5551.5,427872,25,2016-12-25,2016-12-25,44
66,61,4891,40,2016-12-21,50,6295.5,487319,25,2016-12-26,2016-12-26,44
66,61,4891,40,2016-12-26,45,5764.5,445746,25,2016-12-28,2016-12-28,44
66,61,4891,41,2016-12-26,5,726.5,51799,25,2016-12-28,2016-12-28,46
66,61,4882,40,2016-12-27,50,5807,441602,25,2016-12-28,2016-12-28,44
66,63,0999,41,2016-01-11,9,1450,61606,66,2016-01-11,2016-01-11,46
66,63,7079,70,2016-01-04,100,9429.7,770233,08,2016-01-29,2016-01-11,44
66,63,4890,40,2016-01-06,100,11760.5,836358,25,2016-01-12,2016-01-12,44
66,63,4889,40,2016-01-02,50,6067.5,434927,25,2016-01-12,2016-01-12,44
66,63,4890,40,2016-01-09,50,6063,437536,25,2016-01-12,2016-01-12,44
66,63,4885,40,2016-01-04,50,5755,419353,25,2016-01-12,2016-01-12,44
66,63,4884,40,2016-01-05,50,6051.6,447719,15,2016-01-12,2016-01-12,44
66,63,4885,40,2016-01-08,50,5753.5,426728,25,2016-01-12,2016-01-12,44
66,63,4891,40,2016-01-04,50,6178,433834,25,2016-01-12,2016-01-12,44
66,63,4882,40,2016-01-06,50,6342.5,462726,25,2016-01-12,2016-01-12,44
66,63,4887,40,2016-01-12,50,6091.8,440207,15,2016-01-18,2016-01-18,44
66,63,4884,40,2016-01-12,50,6478.2,462775,15,2016-01-18,2016-01-18,44
66,63,4882,40,2016-01-13,50,5878.5,422850,25,2016-01-18,2016-01-18,44
66,63,4890,41,2016-01-14,2,292.5,18718,25,2016-01-19,2016-01-19,46
66,63,4890,40,2016-01-14,48,5763.5,409845,25,2016-01-19,2016-01-19,44
66,63,7079,70,2016-01-11,100,9231.5,762532,08,2016-01-29,2016-01-19,44
66,63,0999,41,2016-01-19,11,2200,113268,66,2016-01-22,2016-01-22,46
66,63,4885,40,2016-01-12,50,5828.5,413882,25,2016-01-23,2016-01-23,44
66,63,4885,40,2016-01-20,50,5941,434359,25,2016-01-23,2016-01-23,44
66,63,4889,40,2016-01-21,50,6232.5,451465,25,2016-01-23,2016-01-23,44
66,63,4887,40,2016-01-19,50,6343.6,447448,15,2016-01-26,2016-01-26,44
66,63,4884,40,2016-01-19,50,6303,425916,15,2016-01-26,2016-01-26,44
66,63,4884,40,2016-01-22,50,6527.2,484826,15,2016-01-26,2016-01-26,44
66,63,4891,40,2016-01-20,50,6629.5,455806,25,2016-01-27,2016-01-27,44
66,63,4882,40,2016-01-21,50,5783.5,411347,25,2016-01-27,2016-01-27,44
66,63,4885,40,2016-01-23,50,6129.5,456602,25,2016-01-28,2016-01-28,44
66,63,4885,40,2016-01-25,50,6266.5,445843,25,2016-01-28,2016-01-28,44
66,63,4882,40,2016-01-27,50,6457.5,485463,25,2016-01-28,2016-01-28,44
66,63,7079,70,2016-01-26,100,9873.3,785138,08,2016-01-30,2016-01-28,44
66,63,4890,40,2016-01-26,100,12162.5,838318,25,2016-01-29,2016-01-29,44
66,63,0999,41,2016-02-02,10,1700,79487,66,2016-02-07,2016-02-07,46
66,63,4885,40,2016-02-04,100,12768.5,934620,25,2016-02-09,2016-02-09,44
66,63,4885,40,2016-02-06,50,6133,439246,25,2016-02-22,2016-02-09,44
66,63,4889,40,2016-02-06,50,6645.5,511690,25,2016-02-22,2016-02-09,44
66,63,4887,40,2016-02-02,50,6727.6,464608,15,2016-02-13,2016-02-13,44
66,63,4884,40,2016-02-02,50,6582.4,428104,15,2016-02-13,2016-02-13,44
66,63,4882,40,2016-02-01,50,6857.5,482903,25,2016-02-15,2016-02-15,44
66,63,4882,41,2016-02-04,6,817,54248,25,2016-02-15,2016-02-15,46
66,63,4882,40,2016-02-04,44,5798,412300,25,2016-02-15,2016-02-15,44
66,63,4882,40,2016-02-05,50,6100,426112,25,2016-02-15,2016-02-15,44
66,63,4889,40,2016-02-17,50,6327,425252,25,2016-02-22,2016-02-22,44
66,63,4887,40,2016-02-17,45,5946.2,398577,15,2016-02-22,2016-02-22,44
66,63,4887,40,2016-02-19,45,5963.6,419076,15,2016-02-22,2016-02-22,44
66,63,4885,40,2016-02-20,50,5917.5,425434,25,2016-02-26,2016-02-22,44
66,63,4884,40,2016-02-17,45,5998.8,388927,15,2016-02-22,2016-02-22,44
66,63,4884,40,2016-02-19,50,6487.4,488921,15,2016-02-22,2016-02-22,44
66,63,4882,41,2016-02-18,8,1087,64087,25,2016-02-22,2016-02-22,46
66,63,4882,40,2016-02-18,42,5281.5,358509,25,2016-02-22,2016-02-22,44
66,63,7079,70,2016-02-18,100,9608.6,789519,08,2016-02-26,2016-02-23,44
66,63,7079,70,2016-02-23,100,9581.1,761918,08,2016-02-26,2016-02-24,44
66,63,4882,40,2016-02-24,50,6747.5,458703,25,2016-02-26,2016-02-26,44
66,63,4884,40,2016-02-25,45,5790.2,399609,15,2016-02-26,2016-02-26,44
66,63,4887,40,2016-02-25,45,5890.8,395076,15,2016-02-26,2016-02-26,44
66,63,4891,40,2016-02-25,50,6495,446190,25,2016-02-26,2016-02-26,44
66,63,4887,40,2016-03-01,50,6496.6,469426,15,2016-03-07,2016-03-07,44
66,63,4884,40,2016-03-01,50,6438.6,440244,15,2016-03-07,2016-03-07,44
66,63,4882,40,2016-03-07,50,6164.5,442907,25,2016-03-09,2016-03-09,44
66,63,4890,40,2016-03-02,50,6195.5,431745,25,2016-03-11,2016-03-11,44
66,63,4890,40,2016-03-09,50,6362.5,437260,25,2016-03-11,2016-03-11,44
